Institute Name,Branch Name,Category,Gender,Closing Rank,Tuition Fee,Affiliated To
SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,84045,95000,JNTUH
SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,128270,95000,JNTUH
SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (IOT),BC_A,GIRLS,142528,95000,JNTUH
SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,89937,95000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,BC_A,GIRLS,127689,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,BC_A,GIRLS,124004,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_A,GIRLS,80727,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_A,GIRLS,119572,115000,JNTUH
Institute Name,Branch Name,BC_A,GIRLS,BC_A GIRLS,Tuition Fee,"TS
Affiliated To"
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,76050,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND INFORMATION  TECHNOLOGY,BC_A,GIRLS,146320,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,119962,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (IOT),BC_A,GIRLS,94168,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,134590,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,140560,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),INFORMATION  TECHNOLOGY,BC_A,GIRLS,107039,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,BC_A,GIRLS,156840,115000,JNTUH
JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),CIVIL ENGINEERING,BC_A,GIRLS,156840,60000,JNTUH
JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_A,GIRLS,146235,60000,JNTUH
JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,131856,60000,JNTUH
JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),COMPUTER SCIENCE AND INFORMATION  TECHNOLOGY,BC_A,GIRLS,106565,60000,JNTUH
JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,145257,60000,JNTUH
JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,137413,60000,JNTUH
JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,78932,60000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,BC_A,GIRLS,83758,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BC_A,GIRLS,136676,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,BC_A,GIRLS,156840,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_A,GIRLS,79795,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,62021,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,95002,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,131754,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMPUTER ENGINEERING,BC_A,GIRLS,136810,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,156840,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),INFORMATION  TECHNOLOGY,BC_A,GIRLS,145407,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,BC_A,GIRLS,156840,110000,JNTUH
Institute Name,Branch Name,BC_A,GIRLS,BC_A GIRLS,Tuition Fee,"TS
Affiliated To"
JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BC_A,GIRLS,35825,70000,JNTUH
JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,146512,70000,JNTUH
JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,133217,70000,JNTUH
JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,145707,70000,JNTUH
JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,75405,70000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,25711,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGINEERING,BC_A,GIRLS,37077,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,51169,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),INFORMATION TECHNOLOGY,BC_A,GIRLS,27011,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),MECHANICAL ENGINEERING,BC_A,GIRLS,137229,50000,JNTUH
JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,BUILDING SERVICES ENGG,BC_A,GIRLS,96424,65000,TUENT C
JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,DIGITAL TECHNIQUES FOR DESIGN AND PLANNING,BC_A,GIRLS,134065,65000,TUENT C
JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,B.PLANNING,BC_A,GIRLS,156840,65000,TUENT C
JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,BIO-TECHNOLOGY,BC_A,GIRLS,129910,100000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,CHEMICAL ENGINEERING,BC_A,GIRLS,48804,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,CIVIL ENGINEERING,BC_A,GIRLS,33500,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_A,GIRLS,5654,100000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,2290,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,3975,100000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,7869,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,16045,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,GEO INFORMATICS,BC_A,GIRLS,134289,100000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,MECHANICAL ENGINEERING,BC_A,GIRLS,66180,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,METALLURGICAL  ENGINEERING,BC_A,GIRLS,95961,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,CIVIL ENGINEERING,BC_A,GIRLS,92988,100000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,11420,100000,JNTUH
Institute Name,Branch Name,BC_A,GIRLS,BC_A GIRLS,Tuition Fee,"TS
Affiliated To"
JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,21938,100000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,83835,100000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,BTECH MECHANICAL WITH MTECH MANUFACTURING   SYSTEMS,BC_A,GIRLS,116872,100000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,BTECH MECHANICAL WITH MTECH THERMAL ENGG,BC_A,GIRLS,117076,100000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,CIVIL ENGINEERING,BC_A,GIRLS,149792,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,32504,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,47114,100000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,118619,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MECHANICAL ENGINEERING,BC_A,GIRLS,142195,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MINING ENGINEERING,BC_A,GIRLS,91599,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,CIVIL ENGINEERING,BC_A,GIRLS,156840,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,39031,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,57527,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,138238,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,MECHANICAL ENGINEERING,BC_A,GIRLS,142513,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,TEXTILE TECHNOLOGY / TEXTILE ENGINEERING,BC_A,GIRLS,156840,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR,CIVIL ENGINEERING,BC_A,GIRLS,144120,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,22405,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,41744,100000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,36903,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR,MECHANICAL ENGINEERING,BC_A,GIRLS,140179,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,CIVIL ENGINEERING,BC_A,GIRLS,156840,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,65014,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,108762,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,91612,50000,JNTUH
JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,MECHANICAL ENGINEERING,BC_A,GIRLS,143030,50000,JNTUH
Institute Name,Branch Name,BC_A,GIRLS,BC_A GIRLS,Tuition Fee,"TS
Affiliated To"
JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,146284,87000,JNTUH
JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,138944,87000,JNTUH
JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,139100,87000,JNTUH
JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,156840,87000,JNTUH
JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),INFORMATION TECHNOLOGY,BC_A,GIRLS,130049,87000,JNTUH
JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BC_A,GIRLS,129935,69000,JNTUH
JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,CIVIL ENGINEERING,BC_A,GIRLS,134708,69000,JNTUH
JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,131930,69000,JNTUH
JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,143432,69000,JNTUH
JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,156840,69000,JNTUH
JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,BC_A,GIRLS,116276,69000,JNTUH
KSHATRIYA COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,144907,55000,JNTUH
KSHATRIYA COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,108156,55000,JNTUH
KSHATRIYA COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,156840,55000,JNTUH
KSHATRIYA COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,BC_A,GIRLS,73318,55000,JNTUH
KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,CIVIL ENGINEERING,BC_A,GIRLS,152929,90000,JNTUH
KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,125531,90000,JNTUH
KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,140368,90000,JNTUH
KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,149558,90000,JNTUH
KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,BC_A,GIRLS,143946,100000,JNTUH
KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_A,GIRLS,125260,100000,JNTUH
KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,104985,100000,JNTUH
KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,133526,100000,JNTUH
KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,138199,100000,JNTUH
KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,BC_A,GIRLS,145171,100000,JNTUH
KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,CIVIL ENGINEERING,BC_A,GIRLS,120758,125000,KU
Institute Name,Branch Name,BC_A,GIRLS,BC_A GIRLS,Tuition Fee,"TS
Affiliated To"
KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_A,GIRLS,37576,125000,KU
KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,29277,125000,KU
KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,49826,125000,KU
KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,COMPUTER SCIENCE & ENGINEERING (NETWORKS),BC_A,GIRLS,82962,125000,KU
KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,COMPUTER SCIENCE AND ENGINEERING (IOT),BC_A,GIRLS,104738,125000,KU
KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_A,GIRLS,68642,125000,KU
KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,ELECTRONICS  COMMUNICATION AND INSTRUMENTATION ENGINEERING,BC_A,GIRLS,124868,125000,KU
KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,91509,125000,KU
KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,INFORMATION TECHNOLOGY,BC_A,GIRLS,64371,125000,KU
KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,MECHANICAL ENGINEERING,BC_A,GIRLS,145563,125000,KU
KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,CIVIL ENGINEERING,BC_A,GIRLS,84922,55000,JNTUH
KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,123237,55000,JNTUH
KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,142544,55000,JNTUH
KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,107262,55000,JNTUH
KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,CIVIL ENGINEERING,BC_A,GIRLS,156840,55000,JNTUH
KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,125847,55000,JNTUH
KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,152059,55000,JNTUH
KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,143737,55000,JNTUH
KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,118435,55000,JNTUH
KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,MECHANICAL ENGINEERING,BC_A,GIRLS,91529,55000,JNTUH
KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,MINING ENGINEERING,BC_A,GIRLS,156840,55000,JNTUH
KESHAV MEMORIAL COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_A,GIRLS,143938,62000,JNTUH
KESHAV MEMORIAL COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_A,GIRLS,133797,62000,JNTUH
KESHAV MEMORIAL COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,61372,62000,JNTUH
KESHAV MEMORIAL COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,87162,62000,JNTUH
KESHAV MEMORIAL COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (IOT),BC_A,GIRLS,115929,62000,JNTUH
Institute Name,Branch Name,BC_A,GIRLS,BC_A GIRLS,Tuition Fee,"TS
Affiliated To"
KESHAV MEMORIAL COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,116961,62000,JNTUH
KESHAV MEMORIAL ENGINEERING COLLEGE,COMPUTER SCIENCE,BC_A,GIRLS,60331,70000,OU
KESHAV MEMORIAL ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,52705,70000,OU
KESHAV MEMORIAL ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,52357,70000,OU
KESHAV MEMORIAL INST OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_A,GIRLS,23120,103000,JNTUH
KESHAV MEMORIAL INST OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,21945,103000,JNTUH
KESHAV MEMORIAL INST OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,23916,103000,JNTUH
KESHAV MEMORIAL INST OF TECHNOLOGY,INFORMATION  TECHNOLOGY,BC_A,GIRLS,24978,103000,JNTUH
KHAMMAM INST OF TECHNOLOGY AND SCIENCE,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_A,GIRLS,131314,65000,JNTUH
KHAMMAM INST OF TECHNOLOGY AND SCIENCE,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,144898,65000,JNTUH
KHAMMAM INST OF TECHNOLOGY AND SCIENCE,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,110770,65000,JNTUH
KHAMMAM INST OF TECHNOLOGY AND SCIENCE,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_A,GIRLS,144909,65000,JNTUH
KHAMMAM INST OF TECHNOLOGY AND SCIENCE,MECHANICAL ENGINEERING,BC_A,GIRLS,156840,65000,JNTUH
KASIREDDY NARAYANAREDDY COLL ENGG RES,CIVIL ENGINEERING,BC_A,GIRLS,66514,72000,JNTUH
KASIREDDY NARAYANAREDDY COLL ENGG RES,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_A,GIRLS,144899,72000,JNTUH
KASIREDDY NARAYANAREDDY COLL ENGG RES,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_A,GIRLS,133852,72000,JNTUH
KASIREDDY NARAYANAREDDY COLL ENGG RES,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,117340,72000,JNTUH
KASIREDDY NARAYANAREDDY COLL ENGG RES,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,141265,72000,JNTUH
KASIREDDY NARAYANAREDDY COLL ENGG RES,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_A,GIRLS,136733,72000,JNTUH
KASIREDDY NARAYANAREDDY COLL ENGG RES,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,156840,72000,JNTUH
KASIREDDY NARAYANAREDDY COLL ENGG RES,MECHANICAL ENGINEERING,BC_A,GIRLS,55246,72000,JNTUH
